profile_key,name,wikidata_id,source_url,wikipedia_url,category,birth_date,death_date,birth_place,country,gender,occupation,occupations,description,sitelinks,data_quality,notes
howard_dietz_q1631780,Howard Dietz,Q1631780,https://www.wikidata.org/wiki/Q1631780,https://en.wikipedia.org/wiki/Howard_Dietz,literature,1896-09-09,1983-07-30,New York City,United States,male,opinion journalist,opinion journalist; composer; lyricist; librettist; screenwriter,"American publicist, lyricist, and librettist (1896-1983)",1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
hsu_hsueh_chi_q8967699,Hsu Hsueh-chi,Q8967699,https://www.wikidata.org/wiki/Q8967699,https://en.wikipedia.org/wiki/Hsu_Hsueh-chi,science,1953-01-01,,Penghu County,Taiwan,female,historian,historian; geographer; head teacher; university teacher; scientist,Taiwanese historian,1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
hu_haifeng_q262261,Hu Haifeng,Q262261,https://www.wikidata.org/wiki/Q262261,https://en.wikipedia.org/wiki/Hu_Haifeng,politics,1971-11-00,,Gansu,People's Republic of China,male,politician,politician; entrepreneur,son of former Chinese Communist Party leader Hu Jintao,1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
huang_daopo_q842488,Huang Daopo,Q842488,https://www.wikidata.org/wiki/Q842488,https://en.wikipedia.org/wiki/Huang_Daopo,prominent_figure,1245-00-00,1330-00-00,,,female,engineer,engineer,Chinese inventor,1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
huda_sajjad_mahmoud_shaker_q56151835,Huda Sajjad Mahmoud Shaker,Q56151835,https://www.wikidata.org/wiki/Q56151835,https://en.wikipedia.org/wiki/Huda_Sajjad_Mahmoud_Shaker,politics,1978-02-05,,Al-Manathera District,Iraq,female,politician,politician,Iraqi politician,1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
hugo_celmiņš_q1342222,Hugo Celmiņš,Q1342222,https://www.wikidata.org/wiki/Q1342222,https://en.wikipedia.org/wiki/Hugo_Celmi%C5%86%C5%A1,politics,1877-10-30,1941-07-30,Lubāna Parish,Latvia,male,politician,politician; diplomat; military officer; journalist; head of government,Latvian politician (1877-1941),1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
husni_al_za_im_q167543,Husni al-Za'im,Q167543,https://www.wikidata.org/wiki/Q167543,https://en.wikipedia.org/wiki/Husni_al-Za%27im,politics,1897-01-01,1949-08-14,Aleppo,Ottoman Empire,male,politician,politician; military personnel,Syrian military officer and politician (1897–1949),1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
hussein_farrah_aidid_q1395957,Hussein Farrah Aidid,Q1395957,https://www.wikidata.org/wiki/Q1395957,https://en.wikipedia.org/wiki/Hussein_Farrah_Aidid,politics,1962-08-16,,Mudug,Somalia,male,politician,politician,Somali warlord and United States Marine,1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
huw_beynon_q104433980,Huw Beynon,Q104433980,https://www.wikidata.org/wiki/Q104433980,https://en.wikipedia.org/wiki/Huw_Beynon,prominent_figure,1942-01-01,,,,male,economist,economist; sociologist,economist,1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
hypatia_q11903,Hypatia,Q11903,https://www.wikidata.org/wiki/Q11903,https://en.wikipedia.org/wiki/Hypatia,philosophy,0360-00-00,0415-03-01,Alexandria,Byzantine Empire,female,mathematician,mathematician; philosopher; astronomer; writer; inventor,Greek Neoplatonist philosopher,1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
hyppolite_ramaroson_q621666,Hyppolite Ramaroson,Q621666,https://www.wikidata.org/wiki/Q621666,https://en.wikipedia.org/wiki/Hyppolite_Ramaroson,politics,1951-09-28,,Antananarivo,Madagascar,male,politician,politician,Malagasy politician,1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
hyrum_smith_q2976186,Hyrum Smith,Q2976186,https://www.wikidata.org/wiki/Q2976186,https://en.wikipedia.org/wiki/Hyrum_Smith,prominent_figure,1800-02-09,1844-06-27,Tunbridge,United States,male,missionary,missionary,American Mormon leader,1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
ibn_hibinta_q107750223,Ibn Hibinta,Q107750223,https://www.wikidata.org/wiki/Q107750223,https://en.wikipedia.org/wiki/Ibn_Hibinta,prominent_figure,,,,,male,,,Arab astrologer,1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
ibn_sahl_q335292,Ibn Sahl,Q335292,https://www.wikidata.org/wiki/Q335292,https://en.wikipedia.org/wiki/Ibn_Sahl_%28mathematician%29,science,0940-01-01,1000-01-01,,,male,mathematician,mathematician; physicist,mathematician (0940-1000),1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
ibn_al_haytham_q11104,Ibn al-Haytham,Q11104,https://www.wikidata.org/wiki/Q11104,https://en.wikipedia.org/wiki/Ibn_al-Haytham,philosophy,0965-00-00,1038-00-00,Basra,Abbasid Caliphate,male,mathematician,mathematician; physicist; philosopher; astronomer; inventor; astrologer; engineer; naturalist,"Persian physicist, mathematician and astronomer (c. 965 – c. 1040)",1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
ibrahim_abouleish_q706325,Ibrahim Abouleish,Q706325,https://www.wikidata.org/wiki/Q706325,https://en.wikipedia.org/wiki/Ibrahim_Abouleish,science,1937-03-23,2017-06-15,Mashtūl as Sūq,Egypt,male,chemist,chemist; pharmacologist; entrepreneur,Egyptian scientist (1937–2017),1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
ibrahim_hashem_pasha_q1655980,Ibrahim Hashem Pasha,Q1655980,https://www.wikidata.org/wiki/Q1655980,https://en.wikipedia.org/wiki/Ibrahim_Hashem,politics,1886-00-00,1958-06-14,Nablus,Jordan,male,politician,politician; civil servant,"Jordanian politician, judge and prime minister (1886–1958)",1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
ibrahim_kalil_konaté_q108125047,Ibrahim Kalil Konaté,Q108125047,https://www.wikidata.org/wiki/Q108125047,https://en.wikipedia.org/wiki/Ibrahim_Kalil_Konat%C3%A9,politics,1955-08-02,2021-08-14,Kankan Region,Guinea,male,politician,politician; writer; teacher; civil servant,Guinean politician,1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
ida_barber_q1656483,Ida Barber,Q1656483,https://www.wikidata.org/wiki/Q1656483,https://en.wikipedia.org/wiki/Ida_Barber,literature,1842-07-19,1931-10-05,Berlin,Germany,female,writer,writer,German author (1842–1931),1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
ida_emerson_q5987001,Ida Emerson,Q5987001,https://www.wikidata.org/wiki/Q5987001,https://en.wikipedia.org/wiki/Ida_Emerson,literature,1850-01-01,1950-01-01,,United States,female,composer,composer; songwriter,American composer,1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
idelisa_bonnelly_q21598084,Idelisa Bonnelly,Q21598084,https://www.wikidata.org/wiki/Q21598084,https://en.wikipedia.org/wiki/Idelisa_Bonnelly,science,1931-09-10,2022-07-03,Santiago de los Caballeros,Dominican Republic,female,biologist,biologist; marine biologist,Dominican marine biologist,1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
idris_bitlisi_q343494,Idris Bitlisi,Q343494,https://www.wikidata.org/wiki/Q343494,https://en.wikipedia.org/wiki/Idris_Bitlisi,politics,1452-00-00,1520-01-01,,Ottoman Empire,male,historian,historian; translator; writer; politician; poet; calligrapher,Ottomon civil servant,1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
ieu_koeus_q4073728,Ieu Koeus,Q4073728,https://www.wikidata.org/wiki/Q4073728,https://en.wikipedia.org/wiki/Ieu_Koeus,politics,1905-01-01,1950-01-14,Sangkae District,Cambodia,male,politician,politician,Prime Minister of Cambodia (1905–1950),1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
ignaz_günther_q525374,Ignaz Günther,Q525374,https://www.wikidata.org/wiki/Q525374,https://en.wikipedia.org/wiki/Ignaz_G%C3%BCnther,visual_art,1725-11-22,1775-06-27,Altmannstein,Germany,male,sculptor,sculptor; wood carver,German sculptor and woodcarver (1725–1775),1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
ignác_acsády_q482018,Ignác Acsády,Q482018,https://www.wikidata.org/wiki/Q482018,https://en.wikipedia.org/wiki/Ign%C3%A1c_Acs%C3%A1dy,prominent_figure,1845-09-09,1906-12-17,Carei,Hungary,male,historian,historian,(1845–1906) historian,1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
ikram_blilou_q55080135,Ikram Blilou,Q55080135,https://www.wikidata.org/wiki/Q55080135,https://en.wikipedia.org/wiki/Ikram_Blilou,science,,,,Morocco,female,researcher,researcher; biologist,researcher,1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
ilham_aliyev_q57371,Ilham Aliyev,Q57371,https://www.wikidata.org/wiki/Q57371,https://en.wikipedia.org/wiki/Ilham_Aliyev,politics,1961-12-24,,Baku,Soviet Union,male,politician,politician,President of Azerbaijan since 2003,1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
ilias_mavromichalis_q4273861,Ilias Mavromichalis,Q4273861,https://www.wikidata.org/wiki/Q4273861,https://en.wikipedia.org/wiki/Ilias_Mavromichalis,military,1795-01-01,1822-01-01,Mani Peninsula,Greece,male,military personnel,military personnel,Greek soldier (1795–1822),1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
ilya_frank_q192703,Ilya Frank,Q192703,https://www.wikidata.org/wiki/Q192703,https://en.wikipedia.org/wiki/Ilya_Frank,science,1908-10-10,1990-06-22,Saint Petersburg,Soviet Union,male,physicist,physicist; university teacher,Soviet physicist,1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
imre_kertész_q47755,Imre Kertész,Q47755,https://www.wikidata.org/wiki/Q47755,https://en.wikipedia.org/wiki/Imre_Kert%C3%A9sz,literature,1929-11-09,2016-03-31,Budapest,Hungary,male,writer,writer; translator; novelist; journalist; screenwriter; playwright,Hungarian author (1929–2016),1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
imre_nagy_q177917,Imre Nagy,Q177917,https://www.wikidata.org/wiki/Q177917,https://en.wikipedia.org/wiki/Imre_Nagy,politics,1896-06-07,1958-06-16,Kaposvár,Hungary,male,politician,politician; diplomat; economist,Hungarian politician (1896-1958),1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
indira_gandhi_q1149,Indira Gandhi,Q1149,https://www.wikidata.org/wiki/Q1149,https://en.wikipedia.org/wiki/Indira_Gandhi,politics,1917-11-19,1984-10-31,Prayagraj,India,female,politician,politician; writer,Prime Minister of India (1966-1977; 1980-1984),1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
inna_sekirov_q108761947,Inna Sekirov,Q108761947,https://www.wikidata.org/wiki/Q108761947,https://en.wikipedia.org/wiki/Inna_Sekirov,science,,,,,female,microbiologist,microbiologist,medical microbiologist,1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
inō_tadataka_q1240937,Inō Tadataka,Q1240937,https://www.wikidata.org/wiki/Q1240937,https://en.wikipedia.org/wiki/In%C5%8D_Tadataka,prominent_figure,1745-02-11,1818-05-17,Yamabe district,Japan,male,merchant,merchant; cartographer; surveyor; geodesist; calligrapher,Japanese surveyor and cartographer (1745-1818),1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
ion_antonescu_q152030,Ion Antonescu,Q152030,https://www.wikidata.org/wiki/Q152030,https://en.wikipedia.org/wiki/Ion_Antonescu,politics,1882-06-02,1946-06-01,Pitești,Kingdom of Romania,male,politician,politician; military personnel; diplomat,"prime minister of Romania during World War II; self-proclaimed ""Leader"" of the Romanian state between 1940–1944, executed for war crimes (1882–1946)",1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
ion_călugăru_q2501600,Ion Călugăru,Q2501600,https://www.wikidata.org/wiki/Q2501600,https://en.wikipedia.org/wiki/Ion_C%C4%83lug%C4%83ru,literature,1902-02-14,1956-05-22,Dorohoi,Romania,male,poet,poet; playwright; literary critic; journalist; biographer; film critic; writer; screenwriter,Romanian writer (1902-1956),1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
ion_g_duca_q1377596,Ion G. Duca,Q1377596,https://www.wikidata.org/wiki/Q1377596,https://en.wikipedia.org/wiki/Ion_G._Duca,politics,1879-12-20,1933-12-30,Bucharest,Romania,male,politician,politician; lawyer; jurist; opinion journalist,Romanian politician (1879-1933),1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
iosif_shklovsky_q93909,Iosif Shklovsky,Q93909,https://www.wikidata.org/wiki/Q93909,https://en.wikipedia.org/wiki/Iosif_Shklovsky,science,1916-06-18,1985-03-03,Hlukhiv,Russian Empire,male,astronomer,astronomer; astrophysicist,Soviet astronomer (1916–1985),1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
ira_gershwin_q61059,Ira Gershwin,Q61059,https://www.wikidata.org/wiki/Q61059,https://en.wikipedia.org/wiki/Ira_Gershwin,literature,1896-12-06,1983-08-17,Manhattan,United States,male,lyricist,lyricist; composer; songwriter; librettist; poet; writer; musician,American lyricist (1896–1983),1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
irene_schloss_q24885388,Irene Schloss,Q24885388,https://www.wikidata.org/wiki/Q24885388,https://en.wikipedia.org/wiki/Irene_Schloss,science,1953-01-01,,Buenos Aires,Argentina,female,biologist,biologist,Argentine antarctic researcher,1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
iris_love_q17322473,Iris Love,Q17322473,https://www.wikidata.org/wiki/Q17322473,https://en.wikipedia.org/wiki/Iris_Love,prominent_figure,1933-08-01,2020-04-17,New York City,United States,female,classical archaeologist,classical archaeologist; dog breeder,American archaeologist (1933-2020),1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
irving_berlin_q128746,Irving Berlin,Q128746,https://www.wikidata.org/wiki/Q128746,https://en.wikipedia.org/wiki/Irving_Berlin,literature,1888-05-11,1989-09-22,Talachyn,United States,male,composer,composer; pianist; songwriter; screenwriter; film score composer; lyricist; musical theatre composer; film screenwriter; musician,American composer and lyricist (1888–1989),1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
